#TimeUnit SignalUnit SignalErrorUnit
2458326.76102 11.696370012807833 0.0009987786012807835
2458326.78185 11.736485849459132 0.0009349105849459133
2458326.80268 11.770045403475093 0.0010715750403475094
2458326.82352 11.805318497805706 0.0010686532497805707
2458326.84435 11.840169056559041 0.001143137305655904
2458326.86518 11.865608698413867 0.0011731312698413866
2458326.88602 11.881973429498832 0.0012328976429498832
2458326.90685 11.894667260179176 0.0012090405260179176
2458326.92768 11.901136088193157 0.0012426079088193158
2458326.94852 11.918527999524057 0.0009828929999524056
2458326.96935 11.944887467297331 0.001133177046729733
2458326.99018 11.962706348659413 0.0012961406348659414
2458327.01102 11.950517548277986 0.0012915286548277987
2458327.03185 11.96435334818408 0.001290249834818408
2458327.05268 12.00012353390205 0.001253164653390205
2458327.07352 12.044751645633232 0.001220574364563323
2458327.09435 12.062753734387899 0.00138181887343879
2458327.11518 12.037747776282902 0.0015010793776282902
2458327.13602 11.818945754435068 0.0011785224754435068
2458327.15685 11.51269064642581 0.000768893764642581
2458327.17768 11.39421708605306 0.0007080443086053058
2458327.19852 11.44687199248643 0.0007785481992486431
2458327.21935 11.502992104632812 0.0008554536104632812
2458327.24018 11.546227012532123 0.0009005406012532124
2458327.26102 11.60275703135099 0.000826324803135099
2458327.28185 11.64034546007267 0.0009285938460072671
2458327.30268 11.690369416011213 0.0009784489416011213
2458327.32352 11.725133178019599 0.0010340669178019598
2458327.34435 11.761959675187693 0.0010207645675187691
2458327.36518 11.804261751144805 0.0010914333751144804
2458327.38602 11.828786923617741 0.0012787894923617742
2458327.40685 11.856053797106066 0.0010606152797106067
2458327.42768 11.8853152378133 0.00120141382378133
2458327.44852 11.888447573582503 0.0011404268573582505
2458327.46935 11.901559228786457 0.0012007479228786457
2458327.49018 11.91916441631416 0.0011092070416314158
2458327.51102 11.940469315029135 0.0012081700315029135
2458327.53185 11.960988502260161 0.0014480797502260162
2458327.55268 11.95802357633169 0.001324948557633169
2458327.57352 11.959629159120254 0.0012440919159120256
2458327.59435 11.991772079522557 0.0013281080079522558
2458327.61518 12.034834476667335 0.0014464878476667335
2458327.63602 12.064194210388877 0.0013493103210388878
2458327.65685 12.059327706835553 0.0012625505706835554
2458327.67768 11.891880895367526 0.0012584147895367526
2458327.69852 11.582153860024643 0.0009093115860024642
2458327.71935 11.394631848508402 0.0006802962848508402
2458327.74018 11.419758146273384 0.0006577024146273383
2458327.76102 11.481894995832642 0.0008091062995832643
2458327.78185 11.530774503842556 0.0007775659503842557
2458327.80268 11.584166062083424 0.0008448822062083425
2458327.82352 11.63279338062363 0.0008750217380623629
2458327.84435 11.702180912395882 0.002892020491239588
2458327.86518 11.717270762424226 0.0010408640762424226
2458327.88602 11.751939830287712 0.0010236039830287711
2458327.90685 11.793686659101683 0.0010370304659101683
2458327.92768 11.832808108757288 0.001036539710875729
2458327.94852 11.85501402221449 0.001156994302221449
2458327.96935 11.873226103092353 0.0011046584103092353
2458327.99018 11.89628216898352 0.0011123742168983519
2458328.01102 11.902092913259796 0.0010957962913259796
2458328.03185 11.914880034084113 0.0010949263034084114
2458328.05268 11.938641950776084 0.0012272911950776085
2458328.07352 11.967259932240623 0.0012385122932240622
2458328.09435 11.966541450938397 0.0012451201450938399
2458328.11518 11.96104276098342 0.0011752697760983421
2458328.13602 11.977588839657349 0.001252656883965735
2458328.15685 12.023976035537766 0.0011863376035537766
2458328.17768 12.047478422063268 0.0013423985422063268
2458328.19852 12.053945642846974 0.0013445763642846976
2458328.21935 11.959112804066956 0.0011457912804066959
2458328.24018 11.663583002236008 0.0009265312002236008
2458328.26102 11.420371279835926 0.0006952262279835927
2458328.28185 11.422640134674298 0.0006463675134674297
2458328.30268 11.475369792578997 0.0006618159792578999
2458328.32352 11.534496409794807 0.0008034151409794806
2458328.34435 11.575014266991566 0.0007205300266991567
2458328.36518 11.630042033809337 0.0007972092033809337
2458328.38602 11.674679293733476 0.0009403267293733476
2458328.40685 11.711308015268346 0.0008299176015268345
2458328.42768 11.748339255309933 0.0008618398255309933
2458328.44852 11.77932766845331 0.0011124350668453313
2458328.46935 11.823001265297572 0.0010531590265297573
2458328.49018 11.843638484777747 0.001050413448477775
2458328.51102 11.876012586699902 0.0010331743586699902
2458328.53185 11.886243341741245 0.0011685117341741244
2458328.55268 11.907751753856633 0.0011992877753856635
2458328.57352 11.913074166569455 0.0011838909166569454
2458328.59435 11.93733236312021 0.001189452036312021
2458328.61518 11.957842032724843 0.0011142240032724843
2458328.63602 11.970450474706468 0.0012475743474706469
2458328.65685 11.960585406261876 0.0012341638406261875
2458328.67768 11.971403455351519 0.001111529345535152
2458328.69852 12.012789910822766 0.0013085911910822767
2458328.71935 12.056943162530464 0.0013073791162530465
2458328.74018 12.072076692497765 0.0012412206692497764
2458328.76102 12.011875902782343 0.0012230740902782343
2458328.78185 11.739374235040913 0.0008860535235040911
2458328.80268 11.447401216282564 0.0006829749216282565
2458328.82352 11.398314302506856 0.0007585618302506855
2458328.84435 11.454270276783502 0.0006947911276783501
2458328.86518 11.511873556652738 0.0007335996556652736
2458328.88602 11.568481993736624 0.0008002926993736625
2458328.90685 11.616500150251413 0.0008193538150251413
2458328.92768 11.65546633725098 0.000779770333725098
2458328.94852 11.69737115001382 0.0009289692150013819
2458328.96935 11.736383221980201 0.00088984572219802
2458328.99018 11.778609452819037 0.0009780999452819036
2458329.01102 11.80844797010715 0.001104843897010715
2458329.03185 11.837897503005781 0.000977483750300578
2458329.05268 11.865637361651736 0.0009806229361651738
2458329.07352 11.889539650637609 0.001108952465063761
2458329.09435 11.89812848118067 0.001143827348118067
2458329.11518 11.907334990525053 0.0010056352990525051
2458329.13602 11.932111809705882 0.0010064187809705881
2458329.15685 11.94563921780536 0.000999758121780536
2458329.17768 11.977470721604682 0.001088553772160468
2458329.19852 11.963748718101083 0.0010461245718101084
2458329.21935 11.970730229247508 0.0010912076229247505
2458329.24018 12.009808543881077 0.0011475797543881077
2458329.26102 12.04777500361334 0.001134431400361334
2458329.28185 12.073236527185104 0.0012264178527185104
2458329.30268 12.034927929872888 0.0013169872929872889
2458329.32352 11.821208431511165 0.0009894283431511166
2458329.34435 11.508741858357972 0.0006746185858357972
2458329.36518 11.399306408916189 0.0007005632408916189
2458329.38602 11.437211926689697 0.0006825711926689697
2458329.40685 11.502512432406778 0.0006869094432406779
2458329.42768 11.55864455824562 0.000767484755824562
2458329.44852 11.602205510711439 0.0007850019510711441
2458329.46935 11.653529849389468 0.0008325227849389469
2458329.49018 11.696882810091369 0.0009254564810091369
2458329.51102 11.732200564919905 0.0009081014564919905
2458329.53185 11.765543426539931 0.000984874542653993
2458329.55268 11.806106504181294 0.0009080247504181293
2458329.57352 11.837770312913893 0.0009929839312913895
2458329.59435 11.86478202027144 0.0009469434020271441
2458329.61518 11.886686244262727 0.0011210249244262727
2458329.63602 11.90413736648348 0.001144497036648348
2458329.65685 11.911136490915188 0.0011252631490915187
2458329.67768 11.920125640093458 0.001130743564009346
2458329.69852 11.940305371186673 0.0011324369371186673
2458329.71935 11.97094236442823 0.001233425436442823
2458329.74018 11.96270172144843 0.0010577797721448429
2458329.76102 11.961117143212315 0.0011096092143212315
2458329.78185 11.998492614781473 0.0012335489614781472
2458329.80268 12.032277694270682 0.0012680157694270682
2458329.82352 12.05758211535642 0.0012583932115356419
2458329.84435 12.056390407366832 0.0012570619407366833
2458329.86518 11.900180459744481 0.0010294969459744483
2458329.88602 11.584090258305904 0.0007634135258305906
2458329.90685 11.406928446679641 0.0006523049446679641
2458329.92768 11.430696364542678 0.0006177590364542678
2458329.94852 11.48705146891833 0.0006774151468918329
2458329.96935 11.543195013094302 0.0007047727013094302
2458329.99018 11.59676932649776 0.000731536532649776
2458330.01102 11.638287411676153 0.0008627429411676154
2458330.03185 11.67676055236191 0.0007585155552361912
2458330.05268 11.720159044542337 0.0007538896044542336
2458330.07352 11.761790143557647 0.0008221880143557648
2458330.09435 11.792545026830885 0.0007404967026830886
2458330.11518 11.829345751169262 0.0009258610751169261
2458330.13602 11.853884317548445 0.0009594188317548445
2458330.15685 11.875472562823607 0.0010745384562823607
2458330.17768 11.894264105380154 0.0009967421105380153
2458330.19852 11.899576403980626 0.0010374882403980628
2458330.21935 11.91940164920514 0.0009121898649205141
2458330.24018 11.936741049039371 0.001077685304903937
2458330.26102 11.964836356719486 0.0010453468356719485
2458330.28185 11.966910911100127 0.0010424870911100127
2458330.30268 11.955621689520767 0.0011405482689520769
2458330.32352 11.990966616402424 0.0012185265616402423
2458330.34435 11.608638553914579 0.0012995390553914579
2458330.36518 12.058014754004589 0.0011745304754004588
2458330.38602 12.063883990757798 0.0011427849990757798
2458330.40685 11.950061026502453 0.0008656013026502453
2458330.42768 11.651093823239554 0.0007230371823239554
2458330.44852 11.407929742787207 0.0006387336742787207
2458330.46935 11.413096537482154 0.0005506972537482153
2458330.49019 11.476135159260892 0.0006381024159260891
2458330.51102 11.527489654191076 0.0007257298654191075
2458330.53185 11.587451178069673 0.0006856174178069672
2458330.55269 11.621823470827824 0.0006883823470827825
2458330.57352 11.664500967109166 0.0008134525967109166
2458330.59435 11.706847221515975 0.0007725405221515975
2458330.61519 11.751752949002045 0.0008871510949002044
2458330.63602 11.786333277453307 0.0008937131277453309
2458330.65685 11.819550140727655 0.0009707344140727656
2458330.67769 11.856743876848636 0.0009172569876848634
2458330.69852 11.877617001413357 0.0009631201001413356
2458330.71935 11.898962366770265 0.0009854171366770266
2458330.74019 11.910336275727605 0.0010542030275727606
2458330.76102 11.92017840100809 0.0009352138401008091
2458330.78185 11.935923449991066 0.0009170990449991067
2458330.80269 11.963799329437087 0.0011734788329437085
2458330.82352 11.971149074966021 0.0011571933074966021
2458330.84435 11.956831131320483 0.0009794630131320483
2458330.86519 11.97335845458379 0.0010905179454583787
2458330.88602 12.01800333215482 0.001193335633215482
2458330.90685 12.057053759828147 0.0011303332759828148
2458330.92769 12.067340898629617 0.0011190504898629617
2458330.94852 12.000265359012413 0.0011275224359012415
2458330.96935 11.723409262412833 0.0008324491262412832
2458330.99019 11.440287234407581 0.0006256319234407581
2458331.01102 11.399302395402684 0.0005823850395402683
2458331.03185 11.45780113884385 0.0006055096138843851
2458331.05269 11.52238843035618 0.000614129243035618
2458331.07352 11.576490724690453 0.0007984828724690454
2458331.09435 11.624153003644725 0.0007522964003644725
2458331.11519 11.662721434366626 0.0007988687434366626
2458331.13602 11.702833869128172 0.0008628350869128173
2458331.15685 11.748295217713705 0.0008120998217713707
2458331.17769 11.782600449387413 0.0008089508449387414
2458331.19852 11.823299574594708 0.0008594765574594708
2458331.21935 11.842908605511283 0.0009995086605511284
2458331.24019 11.875922333564194 0.0008552744333564195
2458331.26102 11.897294397348988 0.000934474339734899
2458331.28185 11.907286059894314 0.0009991382059894316
2458331.30269 11.915073666541867 0.0009876743666541866
2458331.32352 11.935628908628884 0.0009694099908628883
2458331.34435 11.959188739246809 0.0011143166739246808
2458331.36519 11.972530822816209 0.0010180865822816208
2458331.38602 11.959341807744027 0.0009966101807744026
2458331.40685 11.96719621203221 0.0010986764212032208
2458331.42769 12.007924859818143 0.0011471200859818143
2458331.44852 12.051148479213062 0.0010932432479213061
2458331.46935 12.071648704923815 0.0009759714704923814
2458331.49019 12.033306411837556 0.0011314311411837557
2458331.51102 11.815317807168954 0.0008193000807168953
2458331.53185 11.507286510523068 0.0006691619510523066
2458331.55269 11.403677772892639 0.000581992577289264
2458331.57352 11.45081190289166 0.0006529905902891661
2458331.59435 11.507246810040284 0.0005999318810040285
2458331.61519 11.566108401937955 0.0006934892401937956
2458331.63602 11.612414276102102 0.0007375186276102104
2458331.65685 11.65420930859766 0.0006531592308597659
2458331.67769 11.689004855584995 0.0007754565855584997
2458331.69852 11.734515715673846 0.0008572080715673844
2458331.71935 11.774024831673714 0.0008074308831673714
2458331.74019 11.802698495810821 0.0008685500495810821
2458331.76102 11.839231341427139 0.0010260528341427138
2458331.78185 11.868560546451489 0.0008543808546451491
2458331.80269 11.879767827605702 0.0009734482827605703
2458331.82352 11.901398152034949 0.0009549269152034947
2458331.84435 11.910304459136261 0.0009379748459136262
2458331.86519 11.929754934838348 0.0008925888934838348
2458331.88602 11.94929381755678 0.0010510893817556781
2458331.90685 11.965342618375844 0.0009895631618375845
2458331.92769 11.962852593962685 0.0010755541593962684
2458331.94852 11.969555815824952 0.0009491848815824951
2458331.96935 11.999134018039392 0.0010601165018039392
2458331.99019 12.040707643919795 0.0009628672643919795
2458332.01102 12.073998705730755 0.0012123897705730755
2458332.03185 12.058467270776239 0.001109130927077624
2458332.05269 11.884779122581083 0.0009186495122581082
2458332.07352 11.563421271587652 0.0007044129271587652
2458332.09435 11.393738443662146 0.0005738345443662145
2458332.11519 11.427695398161232 0.0006764124398161231
2458332.13602 11.491350534109218 0.0005897674534109218
2458332.15685 11.542583232598817 0.0006235066232598818
2458332.17769 11.602985984443068 0.0007495497984443067
2458332.19852 11.64154762389231 0.000712830762389231
2458332.21935 11.69068362326058 0.0007254108623260581
2458332.24019 11.721980630234219 0.0008666351630234218
2458332.26102 11.767645604577075 0.0008130723604577075
2458332.28185 11.79474514938854 0.0008213853149388541
2458332.30269 11.832295098925787 0.0008585239098925785
2458332.32352 11.870574285369852 0.0009825892285369852
2458332.34435 11.886078247821947 0.0009731714247821947
2458332.36519 11.892873306969184 0.0009583778306969182
2458332.38602 11.912987720653913 0.0008299900720653912
2458332.40685 11.925144369331118 0.0009107387369331118
2458332.42769 11.942943851750918 0.0009318406851750919
2458332.44852 11.97092239622751 0.001080364839622751
2458332.46935 11.966792524135181 0.0009914749524135183
2458332.49019 11.958779641831846 0.0009975181641831846
2458332.51102 11.984014731054216 0.0011174985731054218
2458332.53185 12.034688533327351 0.001108593553332735
2458332.55269 12.069987611862452 0.0010595502611862452
2458332.57352 12.064025855779326 0.0010976551855779325
2458332.59435 11.952733400880453 0.0010036090400880452
2458332.61519 11.644064373401381 0.000718159837340138
2458332.63602 11.410305630952804 0.0005361557630952805
2458332.65685 11.426043982482035 0.0006056197982482036
2458332.67769 11.486513394381184 0.0006255089394381183
2458332.69852 11.534121016353703 0.0006968685016353703
2458332.71935 11.585786401209539 0.000642923040120954
2458332.74019 11.632717451858918 0.0007037015451858917
2458332.76102 11.671820208223279 0.0007084309208223278
2458332.78185 11.719547494480615 0.0007762915494480614
2458332.80269 11.758456394625929 0.0008592130394625929
2458332.82352 11.794174965551829 0.0008802007965551831
2458332.84435 11.770930247402811 0.002429530424740281
2458332.86519 11.856317212621278 0.0008251815212621277
2458332.88602 11.884257484974516 0.0009463513484974516
2458332.90685 11.890550340958145 0.0011244741340958144
2458332.92769 11.91015472430051 0.001052077572430051
2458332.94852 11.917446123216733 0.0009725400123216732
2458332.96936 11.935901319277137 0.001042616331927714
2458332.99019 11.965914816774557 0.000999090981677456
2458333.01102 11.978609751859121 0.001119469775185912
2458333.03186 11.966816408295625 0.0009202432408295624
2458333.05269 11.977133194708783 0.0011495699194708784
2458333.07352 12.028278377096107 0.0010165289377096107
2458333.09436 12.054035093527501 0.00106840060935275
2458333.11519 12.078700824641999 0.0011273900824641998
2458333.13602 12.002999825887303 0.0010184886825887302
2458333.15686 11.725464132446255 0.0007545068132446255
2458333.17769 11.44123303046714 0.000555632303046714
2458333.19852 11.41697104350685 0.000555572604350685
2458333.21936 11.46227714420225 0.000579493014420225
2458333.24019 11.5277570555699 0.00064141090555699
2458333.26102 11.580361204901276 0.0006865673204901276
2458333.28186 11.624534428046603 0.0006543583428046603
2458333.30269 11.667341835341725 0.0008702285835341725
2458333.32352 11.707779364491445 0.0007033584364491445
2458333.34436 11.740061257159718 0.0006845106257159719
2458333.36519 11.782991545665746 0.0008140847545665747
2458333.38602 11.817437140910586 0.0007868920140910587
2458333.40685 11.84799762683132 0.0008059381626831321
2458333.42769 11.87296348884024 0.0008768460488840238
2458333.44852 11.895050733560582 0.0008350864733560583
2458333.46935 11.904443081024022 0.0008356286081024024
2458333.49019 11.91702622940521 0.0009370310229405211
2458333.51102 11.9380569927106 0.00091395549927106
2458333.53185 11.952031094546092 0.0009355805094546092
2458333.55269 11.976155337692461 0.0009100334337692461
2458333.57352 11.969531123785897 0.0009569756123785897
2458333.59435 11.98290977636692 0.0010823652776366921
2458333.61519 12.016748471599 0.0010160703471598998
2458333.63602 12.060279756981473 0.0010285380756981473
2458333.65685 12.068328038227529 0.0011154028038227529
2458333.67769 12.040132091832382 0.0009802686091832382
2458333.69852 11.80699243127933 0.000761164843127933
2458333.71935 11.490488864615626 0.0007114661864615626
2458333.74019 11.40344123326732 0.0005414099233267319
2458333.76102 11.45833716952501 0.0006095863169525009
2458333.78185 11.516161100283476 0.0006044259100283478
2458333.80269 11.56342130232889 0.0006838575302328891
2458333.82352 11.616560299357715 0.0007322944299357715
2458333.84435 11.658616311961302 0.0007209621311961299
2458333.86519 11.696607437635313 0.0007905546437635314
2458333.88602 11.737656946469723 0.0007216580946469724
2458333.90685 11.781733866278731 0.0008011146866278732
2458333.92769 11.820017089923697 0.0008104594089923697
2458333.94852 11.847665810691707 0.0008691507810691706
2458333.96935 11.868635242964778 0.0008995193242964777
2458333.99019 11.89892820734708 0.0008805029207347081
2458334.01102 11.915733791876589 0.0008825154791876588
2458334.03185 11.91391169949217 0.000957404669949217
2458334.05269 11.937270928386514 0.0009302490928386513
2458334.07352 11.952106952765728 0.0009636424952765728
2458334.09435 11.976296563925828 0.001025040656392583
2458334.11519 11.9701878608267 0.00093802338608267
2458334.13602 11.971805155460274 0.0009911276155460272
2458334.15685 12.000422775930602 0.00106954747759306
2458334.17769 12.044845179022774 0.0010521744179022774
2458334.19852 12.07365387598659 0.0010579183875986588
2458334.21935 12.05838632947014 0.001117912232947014
2458334.24019 11.88257727309121 0.0008770398273091208
2458334.26102 11.562449590925409 0.0006952606590925407
2458334.28185 11.397551120623907 0.0005738681120623906
2458334.30269 11.444505024942478 0.0005976055024942478
2458334.32352 11.505187557327492 0.0006025265557327491
2458334.34435 11.548173647665973 0.0005725762647665974
2458334.36519 11.599277101443695 0.0006137631101443693
2458334.38602 11.643870752987205 0.0007236426752987205
2458334.40685 11.686356221495961 0.0006836069221495962
2458334.42769 11.72812293449634 0.0006446295934496341
2458334.44852 11.765249506660417 0.0007806931506660417
2458334.46935 11.800671836681884 0.0007736243836681884
2458334.49019 11.837096880291323 0.0007779151880291325
2458334.51102 11.861934381647036 0.0008695964381647036
2458334.53185 11.889376336751337 0.0008262973336751337
2458334.55268 11.907262488323243 0.0007833022488323243
2458334.57352 11.919743404881249 0.0007872661404881249
2458334.59435 11.9268225994241 0.0009100849599424099
2458334.61518 11.945314734741018 0.0010157041734741017
2458334.63602 11.977763935305402 0.0009335485935305402
2458334.65685 11.976516707989559 0.0009343336707989561
2458334.67768 11.964016847954188 0.0008986818847954188
2458334.69852 12.001434646299248 0.001002407664629925
2458334.71935 12.04000750785253 0.0009444496507852531
2458334.74018 12.076181648897673 0.0011292871648897675
2458334.76102 12.06897464790371 0.0010934906647903709
2458334.78185 11.955909891516441 0.000876958789151644
2458334.80268 11.637964102669043 0.0006676720102669042
2458334.82352 11.41351715279936 0.0005950590152799361
2458334.84435 11.42356665604273 0.000538929265604273
2458334.86518 11.488188442723871 0.0005493138442723873
2458334.88602 11.53583798663105 0.000595506898663105
2458334.90685 11.5836120283435 0.00062857510283435
2458334.92768 11.62836192090906 0.0006824400920909061
2458334.94852 11.67858208002944 0.0007329038080029441
2458334.96935 11.72831838336392 0.000724500738336392
2458334.99018 11.75912591182553 0.000763548591182553
2458335.01102 11.802883860772775 0.0008171769860772775
2458335.03185 11.831437755111656 0.0006818265755111657
2458335.05268 11.85899493481736 0.0008637221934817361
2458335.07352 11.883360991038224 0.0009257066991038225
2458335.09435 11.90274874561642 0.000906028874561642
2458335.11518 11.920389960788174 0.0009364155960788175
2458335.13602 11.92681006335919 0.000886346806335919
2458335.15685 11.94919020974634 0.000884028920974634
2458335.17768 11.977055535061591 0.001006457053506159
2458335.19852 11.976759033469689 0.0008726958033469689
2458335.21935 11.981496229365616 0.0008835683229365615
2458335.24018 11.990465704329877 0.0009462830704329877
2458335.26102 12.026562905719853 0.0010137942905719852
2458335.28185 12.068398540108012 0.001104564954010801
2458335.30268 12.08167082934753 0.001061343382934753
2458335.32352 12.005649659874381 0.000841253265987438
2458335.34435 11.445212026811893 0.0012635827026811894
2458335.36518 11.436631577279542 0.0005595495577279542
2458335.38602 11.413260188652787 0.0005739114188652785
2458335.40685 11.463426390993575 0.0005546889390993575
2458335.42768 11.530585768498092 0.0005840459768498093
2458335.44852 11.585107527407775 0.0005473890527407774
2458335.46935 11.62398451770828 0.000587630651770828
2458335.49018 11.671746449263315 0.0007358486449263314
2458335.51102 11.719376109645102 0.0007053780109645102
2458335.53185 11.757148363978944 0.0007561671363978943
2458335.55268 11.797624275630861 0.0007273549275630862
2458335.57352 11.823897260070012 0.0008136127260070014
2458335.59435 11.861019502022591 0.0008525923502022592
2458335.61518 11.882444477785274 0.0008607755477785273
2458335.63602 11.900472222154308 0.0008028621222154307
2458335.65685 11.912023140289982 0.0009286399140289983
2458335.67768 11.920802966834033 0.0008744627966834034
2458335.69851 11.942082589502734 0.0009420336589502734
2458335.71935 11.966564171724077 0.0009870534171724076
2458335.74018 11.974756413468704 0.0009424387413468705
2458335.76101 11.969612427713898 0.0009881735427713899
2458335.78185 11.973271248822071 0.001007436924882207
2458335.80268 12.020241998894175 0.0009243049998894176
2458335.82351 12.055304567599238 0.0009469445567599239
2458335.84435 12.07671999512384 0.0009466205995123839
2458335.86518 12.04689283658918 0.0009915355836589178
2458335.88601 11.799787947997066 0.0007781718947997067
2458335.90685 11.491450483533114 0.0005760431483533116
2458335.92768 11.40154416786211 0.0005566615167862109
2458335.94851 11.461256246939417 0.0005833151246939416
2458335.96935 11.517608777694852 0.0005661122777694852
2458335.99018 11.566203601317627 0.0006136805601317626
2458336.01101 11.623740436354677 0.0006034585436354677
2458336.03185 11.660865451865373 0.0006685044451865374
2458336.05268 11.710692162072041 0.000727519916207204
2458336.07351 11.749239380813082 0.0007772856380813081
2458336.09435 11.77941825537651 0.000742530625537651
2458336.11518 11.82567953627641 0.000857555453627641
2458336.13601 11.84180635686012 0.0008224226356860118
2458336.15685 11.87964851701038 0.0009431253517010381
2458336.17768 11.89458200086018 0.0007886105000860179
2458336.19851 11.916811912344782 0.000993384791234478
2458336.21935 11.926182776458184 0.0009251613776458185
2458336.24018 11.942376526768733 0.0008464996526768733
2458336.26101 11.958109243726883 0.0010086724243726882
2458336.28185 11.976960250619683 0.0009105436250619683
2458336.30268 11.978834117048855 0.0008781790117048856
2458336.32351 11.977983442518825 0.0009897708442518824
2458336.34435 12.009099185098977 0.0008656111185098977
2458336.36518 12.052626995354244 0.0009427810995354245
2458336.38601 12.08833490320083 0.001062563790320083
2458336.40685 12.065036098573119 0.0009879710098573116
2458336.42768 11.880062650744085 0.0008106357650744083
2458336.44851 11.554898779337261 0.0005565091779337261
2458336.46935 11.398891412693999 0.0005197554412693999
2458336.49018 11.439513864139055 0.0005137410864139056
2458336.51101 11.502261389531842 0.0005490669389531843
2458336.53185 11.551469172960807 0.0005974629172960809
2458336.55268 11.603353817427557 0.0006459173817427558
2458336.57351 11.65319113737741 0.0006440120137377411
2458336.59435 11.694285966724275 0.0006718937966724276
2458336.61518 11.735844085976133 0.0007757643085976133
2458336.63601 11.777554899194097 0.0007401830899194096
2458336.65685 11.806559563707893 0.0007015517563707894
2458336.67768 11.852221637437376 0.0008054757637437376
2458336.69851 11.874531816989775 0.0007945677816989774
2458336.71935 11.906881531490276 0.0007665810531490276
2458336.74018 11.914237954755365 0.0009172149954755363
2458336.76101 11.929052268850782 0.000890479026885078
2458336.78185 11.94167801141934 0.000860284601141934
2458336.80268 11.959559061711348 0.0009319601061711347
2458336.82351 11.977449128388269 0.0009905602128388268
2458336.84435 11.98199995911586 0.0009166885959115861
2458336.86518 11.98065387220937 0.0008583360872209371
2458336.88601 11.999087760370275 0.0008685544760370274
2458336.90685 12.046606329637353 0.0010226155329637351
2458336.92768 12.081056090887587 0.0009843964090887588
2458336.94851 12.082934251778877 0.0009525529251778877
2458336.96935 11.948983321989365 0.0008247679321989364
2458336.99018 11.636936965215789 0.000639042796521579
2458337.01101 11.418094653406689 0.0005421008653406689
